,advacc,epsilon
0,0.9909,0.0
1,0.988,0.016666666666666666
2,0.9835,0.03333333333333333
3,0.9788,0.05
4,0.9718,0.06666666666666667
5,0.9621,0.08333333333333333
6,0.9525,0.1
7,0.9375,0.11666666666666667
8,0.9197,0.13333333333333333
9,0.8972,0.15
