,advacc,epsilon
0,0.9924,0.0
1,0.9879,0.016666666666666666
2,0.9835,0.03333333333333333
3,0.973,0.05
4,0.9611,0.06666666666666667
5,0.9433,0.08333333333333333
6,0.9213,0.1
7,0.8881,0.11666666666666667
8,0.8493,0.13333333333333333
9,0.7988,0.15
