,advacc,epsilon
0,0.9904,0.0
1,0.9883,0.016666666666666666
2,0.9838,0.03333333333333333
3,0.9786,0.05
4,0.9723,0.06666666666666667
5,0.9631,0.08333333333333333
6,0.9534,0.1
7,0.9399,0.11666666666666667
8,0.9244,0.13333333333333333
9,0.9041,0.15
