,advacc,epsilon
0,0.992,0.0
1,0.989,0.016666666666666666
2,0.9837,0.03333333333333333
3,0.9789,0.05
4,0.9697,0.06666666666666667
5,0.9593,0.08333333333333333
6,0.9453,0.1
7,0.9262,0.11666666666666667
8,0.9014,0.13333333333333333
9,0.872,0.15
