,advacc,epsilon
0,0.9895,0.0
1,0.9863,0.016666666666666666
2,0.9829,0.03333333333333333
3,0.9787,0.05
4,0.9736,0.06666666666666667
5,0.9669,0.08333333333333333
6,0.9595,0.1
7,0.9511,0.11666666666666667
8,0.9399,0.13333333333333333
9,0.9255,0.15
