,advacc,epsilon
0,0.9901,0.0
1,0.9879,0.016666666666666666
2,0.9837,0.03333333333333333
3,0.9789,0.05
4,0.9733,0.06666666666666667
5,0.9667,0.08333333333333333
6,0.9593,0.1
7,0.9469,0.11666666666666667
8,0.9319,0.13333333333333333
9,0.9152,0.15
