,advacc,epsilon
0,0.9899,0.0
1,0.9874,0.016666666666666666
2,0.9837,0.03333333333333333
3,0.979,0.05
4,0.9745,0.06666666666666667
5,0.9678,0.08333333333333333
6,0.9595,0.1
7,0.9496,0.11666666666666667
8,0.9359,0.13333333333333333
9,0.919,0.15
