,advacc,epsilon
0,0.9911,0.0
1,0.988,0.016666666666666666
2,0.9831,0.03333333333333333
3,0.9783,0.05
4,0.9708,0.06666666666666667
5,0.9617,0.08333333333333333
6,0.9485,0.1
7,0.9302,0.11666666666666667
8,0.9104,0.13333333333333333
9,0.887,0.15
